POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Comprehensive,59,Days,59,Days,25,49,244.33,488.66,488.66,210.33,420.66,420.66,198.66,397.32,397.32,172.64,345.28,345.28,154.62,309.24,309.24,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,25,49,246.31,492.62,492.62,213.21,426.42,426.42,201.68,403.36,403.36,174.69,349.38,349.38,156.55,313.1,313.1,,,,,,
Virgin Money,Comprehensive,63,Days,92,Days,25,49,321.5,643,643,277.56,555.12,555.12,261.18,522.36,522.36,227.11,454.22,454.22,202.64,405.28,405.28,,,,,,
Virgin Money,Comprehensive,93,Days,123,Days,25,49,379.86,759.72,759.72,328.46,656.92,656.92,309.58,619.16,619.16,268.21,536.42,536.42,239.14,478.28,478.28,,,,,,
Virgin Money,Comprehensive,124,Days,153,Days,25,49,442.18,884.36,884.36,383.2,766.4,766.4,361.01,722.02,722.02,313.42,626.84,626.84,278.52,557.04,557.04,,,,,,
Virgin Money,Comprehensive,154,Days,184,Days,25,49,498.57,997.14,997.14,430.26,860.52,860.52,405.39,810.78,810.78,351.45,702.9,702.9,314.05,628.1,628.1,,,,,,
Virgin Money,Comprehensive,185,Days,215,Days,25,49,573.74,1147.48,1147.48,495.57,991.14,991.14,467.91,935.82,935.82,405.92,811.84,811.84,362.07,724.14,724.14,,,,,,
Virgin Money,Comprehensive,216,Days,245,Days,25,49,633.1,1266.2,1266.2,547.43,1094.86,1094.86,516.31,1032.62,1032.62,448.05,896.1,896.1,399.53,799.06,799.06,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,25,49,693.44,1386.88,1386.88,599.29,1198.58,1198.58,564.72,1129.44,1129.44,491.21,982.42,982.42,437.94,875.88,875.88,,,,,,
Virgin Money,Comprehensive,277,Days,306,Days,25,49,750.81,1501.62,1501.62,648.27,1296.54,1296.54,612.11,1224.22,1224.22,530.26,1060.52,1060.52,474.44,948.88,948.88,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,25,49,814.13,1628.26,1628.26,703.97,1407.94,1407.94,664.55,1329.1,1329.1,575.48,1150.96,1150.96,514.77,1029.54,1029.54,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,25,49,857.65,1715.3,1715.3,741.43,1482.86,1482.86,699.85,1399.7,1399.7,606.3,1212.6,1212.6,540.71,1081.42,1081.42,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,50,59,65.61,131.22,131.22,56.84,113.68,113.68,54.54,109.08,109.08,46.14,92.28,92.28,41.16,82.32,82.32,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,50,59,66.62,133.24,133.24,57.82,115.64,115.64,55.57,111.14,111.14,47.19,94.38,94.38,42.14,84.28,84.28,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,50,59,68.64,137.28,137.28,58.8,117.6,117.6,56.6,113.2,113.2,48.24,96.48,96.48,43.12,86.24,86.24,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,50,59,84.79,169.58,169.58,73.5,147,147,68.94,137.88,137.88,59.77,119.54,119.54,53.9,107.8,107.8,,,,,,
Virgin Money,Comprehensive,7,Days,7,Days,50,59,85.8,171.6,171.6,74.48,148.96,148.96,69.97,139.94,139.94,60.82,121.64,121.64,54.88,109.76,109.76,,,,,,
Virgin Money,Comprehensive,8,Days,8,Days,50,59,86.81,173.62,173.62,75.46,150.92,150.92,71,142,142,61.87,123.74,123.74,55.86,111.72,111.72,,,,,,
Virgin Money,Comprehensive,9,Days,9,Days,50,59,87.82,175.64,175.64,76.44,152.88,152.88,73.06,146.12,146.12,62.92,125.84,125.84,55.86,111.72,111.72,,,,,,
Virgin Money,Comprehensive,10,Days,10,Days,50,59,90.85,181.7,181.7,78.4,156.8,156.8,74.09,148.18,148.18,63.96,127.92,127.92,56.84,113.68,113.68,,,,,,
Virgin Money,Comprehensive,11,Days,11,Days,50,59,93.87,187.74,187.74,81.34,162.68,162.68,76.15,152.3,152.3,66.06,132.12,132.12,58.8,117.6,117.6,,,,,,
Virgin Money,Comprehensive,12,Days,12,Days,50,59,96.9,193.8,193.8,83.3,166.6,166.6,79.23,158.46,158.46,68.16,136.32,136.32,60.76,121.52,121.52,,,,,,
Virgin Money,Comprehensive,13,Days,13,Days,50,59,97.91,195.82,195.82,84.28,168.56,168.56,79.23,158.46,158.46,69.21,138.42,138.42,61.74,123.48,123.48,,,,,,
Virgin Money,Comprehensive,14,Days,14,Days,50,59,99.93,199.86,199.86,85.26,170.52,170.52,81.29,162.58,162.58,70.26,140.52,140.52,62.72,125.44,125.44,,,,,,
Virgin Money,Comprehensive,15,Days,15,Days,50,59,102.96,205.92,205.92,90.16,180.32,180.32,84.38,168.76,168.76,74.45,148.9,148.9,65.66,131.32,131.32,,,,,,
Virgin Money,Comprehensive,16,Days,16,Days,50,59,105.99,211.98,211.98,92.12,184.24,184.24,87.47,174.94,174.94,75.5,151,151,68.6,137.2,137.2,,,,,,
Virgin Money,Comprehensive,17,Days,17,Days,50,59,114.06,228.12,228.12,98,196,196,92.61,185.22,185.22,80.74,161.48,161.48,71.54,143.08,143.08,,,,,,
Virgin Money,Comprehensive,18,Days,18,Days,50,59,117.09,234.18,234.18,99.96,199.92,199.92,95.7,191.4,191.4,82.84,165.68,165.68,73.5,147,147,,,,,,
Virgin Money,Comprehensive,19,Days,19,Days,50,59,121.13,242.26,242.26,104.86,209.72,209.72,99.81,199.62,199.62,85.99,171.98,171.98,76.44,152.88,152.88,,,,,,
Virgin Money,Comprehensive,20,Days,20,Days,50,59,122.14,244.28,244.28,104.86,209.72,209.72,99.81,199.62,199.62,87.03,174.06,174.06,77.42,154.84,154.84,,,,,,
Virgin Money,Comprehensive,21,Days,21,Days,50,59,125.17,250.34,250.34,108.78,217.56,217.56,102.9,205.8,205.8,89.13,178.26,178.26,79.38,158.76,158.76,,,,,,
Virgin Money,Comprehensive,22,Days,22,Days,50,59,131.22,262.44,262.44,113.68,227.36,227.36,105.99,211.98,211.98,91.23,182.46,182.46,82.32,164.64,164.64,,,,,,
Virgin Money,Comprehensive,23,Days,23,Days,50,59,134.25,268.5,268.5,115.64,231.28,231.28,109.07,218.14,218.14,95.42,190.84,190.84,84.28,168.56,168.56,,,,,,
Virgin Money,Comprehensive,24,Days,24,Days,50,59,137.28,274.56,274.56,118.58,237.16,237.16,112.16,224.32,224.32,97.52,195.04,195.04,87.22,174.44,174.44,,,,,,
Virgin Money,Comprehensive,25,Days,25,Days,50,59,144.34,288.68,288.68,124.46,248.92,248.92,118.34,236.68,236.68,102.76,205.52,205.52,91.14,182.28,182.28,,,,,,
Virgin Money,Comprehensive,26,Days,26,Days,50,59,152.42,304.84,304.84,131.32,262.64,262.64,123.48,246.96,246.96,106.96,213.92,213.92,96.04,192.08,192.08,,,,,,
Virgin Money,Comprehensive,27,Days,27,Days,50,59,156.46,312.92,312.92,135.24,270.48,270.48,127.6,255.2,255.2,110.1,220.2,220.2,98.98,197.96,197.96,,,,,,
Virgin Money,Comprehensive,28,Days,28,Days,50,59,162.51,325.02,325.02,140.14,280.28,280.28,132.74,265.48,265.48,115.35,230.7,230.7,101.92,203.84,203.84,,,,,,
Virgin Money,Comprehensive,29,Days,29,Days,50,59,164.53,329.06,329.06,143.08,286.16,286.16,135.83,271.66,271.66,117.44,234.88,234.88,103.88,207.76,207.76,,,,,,
Virgin Money,Comprehensive,30,Days,30,Days,50,59,165.54,331.08,331.08,144.06,288.12,288.12,135.83,271.66,271.66,117.44,234.88,234.88,104.86,209.72,209.72,,,,,,
Virgin Money,Comprehensive,31,Days,31,Days,50,59,166.55,333.1,333.1,145.04,290.08,290.08,136.86,273.72,273.72,118.49,236.98,236.98,105.84,211.68,211.68,,,,,,
Virgin Money,Comprehensive,32,Days,32,Days,50,59,167.56,335.12,335.12,146.02,292.04,292.04,136.86,273.72,273.72,119.54,239.08,239.08,106.82,213.64,213.64,,,,,,
Virgin Money,Comprehensive,33,Days,33,Days,50,59,175.64,351.28,351.28,151.9,303.8,303.8,143.03,286.06,286.06,123.73,247.46,247.46,110.74,221.48,221.48,,,,,,
Virgin Money,Comprehensive,34,Days,34,Days,50,59,177.65,355.3,355.3,152.88,305.76,305.76,144.06,288.12,288.12,124.78,249.56,249.56,112.7,225.4,225.4,,,,,,
Virgin Money,Comprehensive,35,Days,35,Days,50,59,181.69,363.38,363.38,156.8,313.6,313.6,148.18,296.36,296.36,127.93,255.86,255.86,114.66,229.32,229.32,,,,,,
Virgin Money,Comprehensive,36,Days,36,Days,50,59,184.72,369.44,369.44,160.72,321.44,321.44,151.26,302.52,302.52,130.03,260.06,260.06,116.62,233.24,233.24,,,,,,
Virgin Money,Comprehensive,37,Days,37,Days,50,59,186.74,373.48,373.48,161.7,323.4,323.4,153.32,306.64,306.64,132.12,264.24,264.24,117.6,235.2,235.2,,,,,,
Virgin Money,Comprehensive,38,Days,38,Days,50,59,191.79,383.58,383.58,165.62,331.24,331.24,156.41,312.82,312.82,136.32,272.64,272.64,120.54,241.08,241.08,,,,,,
Virgin Money,Comprehensive,39,Days,39,Days,50,59,194.81,389.62,389.62,168.56,337.12,337.12,158.47,316.94,316.94,138.42,276.84,276.84,122.5,245,245,,,,,,
Virgin Money,Comprehensive,40,Days,40,Days,50,59,197.84,395.68,395.68,171.5,343,343,161.55,323.1,323.1,139.46,278.92,278.92,124.46,248.92,248.92,,,,,,
Virgin Money,Comprehensive,41,Days,41,Days,50,59,207.94,415.88,415.88,179.34,358.68,358.68,169.79,339.58,339.58,146.8,293.6,293.6,131.32,262.64,262.64,,,,,,
Virgin Money,Comprehensive,42,Days,42,Days,50,59,213.99,427.98,427.98,185.22,370.44,370.44,174.93,349.86,349.86,151,302,302,135.24,270.48,270.48,,,,,,
Virgin Money,Comprehensive,43,Days,43,Days,50,59,222.07,444.14,444.14,192.08,384.16,384.16,181.1,362.2,362.2,157.29,314.58,314.58,140.14,280.28,280.28,,,,,,
Virgin Money,Comprehensive,44,Days,44,Days,50,59,225.1,450.2,450.2,194.04,388.08,388.08,184.19,368.38,368.38,159.39,318.78,318.78,142.1,284.2,284.2,,,,,,
Virgin Money,Comprehensive,45,Days,45,Days,50,59,230.14,460.28,460.28,198.94,397.88,397.88,187.28,374.56,374.56,162.53,325.06,325.06,146.02,292.04,292.04,,,,,,
Virgin Money,Comprehensive,46,Days,46,Days,50,59,233.17,466.34,466.34,200.9,401.8,401.8,189.34,378.68,378.68,164.63,329.26,329.26,147,294,294,,,,,,
Virgin Money,Comprehensive,47,Days,47,Days,50,59,236.2,472.4,472.4,204.82,409.64,409.64,193.45,386.9,386.9,166.73,333.46,333.46,148.96,297.92,297.92,,,,,,
Virgin Money,Comprehensive,48,Days,48,Days,50,59,238.22,476.44,476.44,206.78,413.56,413.56,194.48,388.96,388.96,168.82,337.64,337.64,149.94,299.88,299.88,,,,,,
Virgin Money,Comprehensive,49,Days,49,Days,50,59,241.25,482.5,482.5,207.76,415.52,415.52,197.57,395.14,395.14,170.92,341.84,341.84,151.9,303.8,303.8,,,,,,
Virgin Money,Comprehensive,50,Days,50,Days,50,59,244.27,488.54,488.54,210.7,421.4,421.4,199.63,399.26,399.26,173.02,346.04,346.04,153.86,307.72,307.72,,,,,,
Virgin Money,Comprehensive,51,Days,51,Days,50,59,246.29,492.58,492.58,213.64,427.28,427.28,201.68,403.36,403.36,174.07,348.14,348.14,155.82,311.64,311.64,,,,,,
Virgin Money,Comprehensive,52,Days,52,Days,50,59,249.32,498.64,498.64,215.6,431.2,431.2,202.71,405.42,405.42,176.16,352.32,352.32,157.78,315.56,315.56,,,,,,
Virgin Money,Comprehensive,53,Days,53,Days,50,59,252.35,504.7,504.7,217.56,435.12,435.12,204.77,409.54,409.54,178.26,356.52,356.52,158.76,317.52,317.52,,,,,,
Virgin Money,Comprehensive,54,Days,54,Days,50,59,255.38,510.76,510.76,220.5,441,441,207.86,415.72,415.72,180.36,360.72,360.72,160.72,321.44,321.44,,,,,,
Virgin Money,Comprehensive,55,Days,55,Days,50,59,257.4,514.8,514.8,222.46,444.92,444.92,208.89,417.78,417.78,181.41,362.82,362.82,161.7,323.4,323.4,,,,,,
Virgin Money,Comprehensive,56,Days,56,Days,50,59,260.43,520.86,520.86,224.42,448.84,448.84,211.97,423.94,423.94,183.51,367.02,367.02,164.64,329.28,329.28,,,,,,
Virgin Money,Comprehensive,57,Days,57,Days,50,59,262.44,524.88,524.88,227.36,454.72,454.72,215.06,430.12,430.12,186.65,373.3,373.3,166.6,333.2,333.2,,,,,,
Virgin Money,Comprehensive,58,Days,58,Days,50,59,265.47,530.94,530.94,230.3,460.6,460.6,218.15,436.3,436.3,188.75,377.5,377.5,168.56,337.12,337.12,,,,,,
Virgin Money,Comprehensive,59,Days,59,Days,50,59,267.49,534.98,534.98,231.28,462.56,462.56,218.15,436.3,436.3,188.75,377.5,377.5,169.54,339.08,339.08,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,50,59,271.53,543.06,543.06,234.22,468.44,468.44,221.24,442.48,442.48,190.85,381.7,381.7,171.5,343,343,,,,,,
Virgin Money,Comprehensive,63,Days,92,Days,50,59,353.29,706.58,706.58,304.78,609.56,609.56,287.09,574.18,574.18,249.57,499.14,499.14,222.46,444.92,444.92,,,,,,
Virgin Money,Comprehensive,93,Days,123,Days,50,59,417.89,835.78,835.78,360.64,721.28,721.28,340.6,681.2,681.2,294.66,589.32,589.32,263.62,527.24,527.24,,,,,,
Virgin Money,Comprehensive,124,Days,153,Days,50,59,485.52,971.04,971.04,420.42,840.84,840.84,396.17,792.34,792.34,343.94,687.88,687.88,306.74,613.48,613.48,,,,,,
Virgin Money,Comprehensive,154,Days,184,Days,50,59,546.09,1092.18,1092.18,472.36,944.72,944.72,445.56,891.12,891.12,385.88,771.76,771.76,345.94,691.88,691.88,,,,,,
Virgin Money,Comprehensive,185,Days,215,Days,50,59,629.87,1259.74,1259.74,543.9,1087.8,1087.8,513.47,1026.94,1026.94,445.66,891.32,891.32,397.88,795.76,795.76,,,,,,
Virgin Money,Comprehensive,216,Days,245,Days,50,59,695.48,1390.96,1390.96,600.74,1201.48,1201.48,566.98,1133.96,1133.96,491.79,983.58,983.58,439.04,878.08,878.08,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,50,59,761.09,1522.18,1522.18,657.58,1315.16,1315.16,620.49,1240.98,1240.98,537.93,1075.86,1075.86,481.18,962.36,962.36,,,,,,
Virgin Money,Comprehensive,277,Days,306,Days,50,59,823.67,1647.34,1647.34,712.46,1424.92,1424.92,671.94,1343.88,1343.88,581.97,1163.94,1163.94,520.38,1040.76,1040.76,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,50,59,894.33,1788.66,1788.66,773.22,1546.44,1546.44,729.56,1459.12,1459.12,632.31,1264.62,1264.62,564.48,1128.96,1128.96,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,50,59,940.76,1881.52,1881.52,813.4,1626.8,1626.8,767.63,1535.26,1535.26,665.86,1331.72,1331.72,593.88,1187.76,1187.76,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,60,64,71.67,143.34,143.34,62.72,125.44,125.44,58.65,117.3,117.3,51.38,102.76,102.76,45.08,90.16,90.16,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,60,64,72.68,145.36,145.36,63.7,127.4,127.4,59.68,119.36,119.36,52.43,104.86,104.86,47.04,94.08,94.08,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,60,64,74.7,149.4,149.4,64.68,129.36,129.36,60.71,121.42,121.42,53.48,106.96,106.96,48.02,96.04,96.04,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,60,64,92.86,185.72,185.72,80.36,160.72,160.72,75.12,150.24,150.24,66.06,132.12,132.12,57.82,115.64,115.64,,,,,,
Virgin Money,Comprehensive,7,Days,7,Days,60,64,92.86,185.72,185.72,82.32,164.64,164.64,78.2,156.4,156.4,67.11,134.22,134.22,59.78,119.56,119.56,,,,,,
Virgin Money,Comprehensive,8,Days,8,Days,60,64,93.87,187.74,187.74,82.32,164.64,164.64,78.2,156.4,156.4,68.16,136.32,136.32,60.76,121.52,121.52,,,,,,
Virgin Money,Comprehensive,9,Days,9,Days,60,64,96.9,193.8,193.8,84.28,168.56,168.56,79.23,158.46,158.46,69.21,138.42,138.42,61.74,123.48,123.48,,,,,,
Virgin Money,Comprehensive,10,Days,10,Days,60,64,99.93,199.86,199.86,85.26,170.52,170.52,81.29,162.58,162.58,70.26,140.52,140.52,62.72,125.44,125.44,,,,,,
Virgin Money,Comprehensive,11,Days,11,Days,60,64,102.96,205.92,205.92,89.18,178.36,178.36,83.35,166.7,166.7,73.4,146.8,146.8,64.68,129.36,129.36,,,,,,
Virgin Money,Comprehensive,12,Days,12,Days,60,64,105.99,211.98,211.98,91.14,182.28,182.28,87.47,174.94,174.94,74.45,148.9,148.9,66.64,133.28,133.28,,,,,,
Virgin Money,Comprehensive,13,Days,13,Days,60,64,107,214,214,92.12,184.24,184.24,87.47,174.94,174.94,75.5,151,151,68.6,137.2,137.2,,,,,,
Virgin Money,Comprehensive,14,Days,14,Days,60,64,109.02,218.04,218.04,94.08,188.16,188.16,88.49,176.98,176.98,76.55,153.1,153.1,69.58,139.16,139.16,,,,,,
Virgin Money,Comprehensive,15,Days,15,Days,60,64,114.06,228.12,228.12,98.98,197.96,197.96,91.58,183.16,183.16,80.74,161.48,161.48,71.54,143.08,143.08,,,,,,
Virgin Money,Comprehensive,16,Days,16,Days,60,64,117.09,234.18,234.18,99.96,199.92,199.92,95.7,191.4,191.4,82.84,165.68,165.68,74.48,148.96,148.96,,,,,,
Virgin Money,Comprehensive,17,Days,17,Days,60,64,124.16,248.32,248.32,106.82,213.64,213.64,101.87,203.74,203.74,89.13,178.26,178.26,78.4,156.8,156.8,,,,,,
Virgin Money,Comprehensive,18,Days,18,Days,60,64,128.19,256.38,256.38,110.74,221.48,221.48,104.96,209.92,209.92,90.18,180.36,180.36,80.36,160.72,160.72,,,,,,
Virgin Money,Comprehensive,19,Days,19,Days,60,64,133.24,266.48,266.48,115.64,231.28,231.28,109.07,218.14,218.14,93.33,186.66,186.66,84.28,168.56,168.56,,,,,,
Virgin Money,Comprehensive,20,Days,20,Days,60,64,134.25,268.5,268.5,115.64,231.28,231.28,109.07,218.14,218.14,95.42,190.84,190.84,84.28,168.56,168.56,,,,,,
Virgin Money,Comprehensive,21,Days,21,Days,60,64,137.28,274.56,274.56,118.58,237.16,237.16,112.16,224.32,224.32,97.52,195.04,195.04,86.24,172.48,172.48,,,,,,
Virgin Money,Comprehensive,22,Days,22,Days,60,64,143.33,286.66,286.66,124.46,248.92,248.92,117.31,234.62,234.62,100.67,201.34,201.34,90.16,180.32,180.32,,,,,,
Virgin Money,Comprehensive,23,Days,23,Days,60,64,147.37,294.74,294.74,127.4,254.8,254.8,120.39,240.78,240.78,104.86,209.72,209.72,93.1,186.2,186.2,,,,,,
Virgin Money,Comprehensive,24,Days,24,Days,60,64,150.4,300.8,300.8,130.34,260.68,260.68,122.45,244.9,244.9,106.96,213.92,213.92,96.04,192.08,192.08,,,,,,
Virgin Money,Comprehensive,25,Days,25,Days,60,64,158.48,316.96,316.96,136.22,272.44,272.44,128.63,257.26,257.26,112.2,224.4,224.4,99.96,199.92,199.92,,,,,,
Virgin Money,Comprehensive,26,Days,26,Days,60,64,166.55,333.1,333.1,144.06,288.12,288.12,135.83,271.66,271.66,118.49,236.98,236.98,104.86,209.72,209.72,,,,,,
Virgin Money,Comprehensive,27,Days,27,Days,60,64,171.6,343.2,343.2,147.98,295.96,295.96,139.94,279.88,279.88,121.64,243.28,243.28,107.8,215.6,215.6,,,,,,
Virgin Money,Comprehensive,28,Days,28,Days,60,64,177.65,355.3,355.3,153.86,307.72,307.72,145.09,290.18,290.18,125.83,251.66,251.66,112.7,225.4,225.4,,,,,,
Virgin Money,Comprehensive,29,Days,29,Days,60,64,181.69,363.38,363.38,156.8,313.6,313.6,148.18,296.36,296.36,127.93,255.86,255.86,114.66,229.32,229.32,,,,,,
Virgin Money,Comprehensive,30,Days,30,Days,60,64,182.7,365.4,365.4,158.76,317.52,317.52,149.21,298.42,298.42,128.98,257.96,257.96,115.64,231.28,231.28,,,,,,
Virgin Money,Comprehensive,31,Days,31,Days,60,64,183.71,367.42,367.42,159.74,319.48,319.48,150.23,300.46,300.46,130.03,260.06,260.06,116.62,233.24,233.24,,,,,,
Virgin Money,Comprehensive,32,Days,32,Days,60,64,183.71,367.42,367.42,159.74,319.48,319.48,150.23,300.46,300.46,130.03,260.06,260.06,116.62,233.24,233.24,,,,,,
Virgin Money,Comprehensive,33,Days,33,Days,60,64,191.79,383.58,383.58,166.6,333.2,333.2,156.41,312.82,312.82,136.32,272.64,272.64,120.54,241.08,241.08,,,,,,
Virgin Money,Comprehensive,34,Days,34,Days,60,64,194.81,389.62,389.62,167.58,335.16,335.16,157.44,314.88,314.88,137.37,274.74,274.74,122.5,245,245,,,,,,
Virgin Money,Comprehensive,35,Days,35,Days,60,64,197.84,395.68,395.68,171.5,343,343,162.58,325.16,325.16,140.51,281.02,281.02,125.44,250.88,250.88,,,,,,
Virgin Money,Comprehensive,36,Days,36,Days,60,64,202.89,405.78,405.78,176.4,352.8,352.8,165.67,331.34,331.34,142.61,285.22,285.22,128.38,256.76,256.76,,,,,,
Virgin Money,Comprehensive,37,Days,37,Days,60,64,204.91,409.82,409.82,176.4,352.8,352.8,167.73,335.46,335.46,144.71,289.42,289.42,129.36,258.72,258.72,,,,,,
Virgin Money,Comprehensive,38,Days,38,Days,60,64,209.96,419.92,419.92,181.3,362.6,362.6,170.81,341.62,341.62,148.9,297.8,297.8,132.3,264.6,264.6,,,,,,
Virgin Money,Comprehensive,39,Days,39,Days,60,64,212.98,425.96,425.96,184.24,368.48,368.48,172.87,345.74,345.74,151,302,302,134.26,268.52,268.52,,,,,,
Virgin Money,Comprehensive,40,Days,40,Days,60,64,217.02,434.04,434.04,188.16,376.32,376.32,176.99,353.98,353.98,153.1,306.2,306.2,136.22,272.44,272.44,,,,,,
Virgin Money,Comprehensive,41,Days,41,Days,60,64,228.12,456.24,456.24,196.98,393.96,393.96,185.22,370.44,370.44,160.44,320.88,320.88,144.06,288.12,288.12,,,,,,
Virgin Money,Comprehensive,42,Days,42,Days,60,64,234.18,468.36,468.36,202.86,405.72,405.72,191.39,382.78,382.78,165.68,331.36,331.36,147.98,295.96,295.96,,,,,,
Virgin Money,Comprehensive,43,Days,43,Days,60,64,243.27,486.54,486.54,209.72,419.44,419.44,198.6,397.2,397.2,173.02,346.04,346.04,153.86,307.72,307.72,,,,,,
Virgin Money,Comprehensive,44,Days,44,Days,60,64,246.29,492.58,492.58,212.66,425.32,425.32,201.68,403.36,403.36,174.07,348.14,348.14,155.82,311.64,311.64,,,,,,
Virgin Money,Comprehensive,45,Days,45,Days,60,64,252.35,504.7,504.7,218.54,437.08,437.08,205.8,411.6,411.6,178.26,356.52,356.52,159.74,319.48,319.48,,,,,,
Virgin Money,Comprehensive,46,Days,46,Days,60,64,255.38,510.76,510.76,220.5,441,441,207.86,415.72,415.72,180.36,360.72,360.72,161.7,323.4,323.4,,,,,,
Virgin Money,Comprehensive,47,Days,47,Days,60,64,259.42,518.84,518.84,223.44,446.88,446.88,211.97,423.94,423.94,182.46,364.92,364.92,162.68,325.36,325.36,,,,,,
Virgin Money,Comprehensive,48,Days,48,Days,60,64,261.43,522.86,522.86,225.4,450.8,450.8,213,426,426,184.55,369.1,369.1,163.66,327.32,327.32,,,,,,
Virgin Money,Comprehensive,49,Days,49,Days,60,64,263.45,526.9,526.9,227.36,454.72,454.72,216.09,432.18,432.18,187.7,375.4,375.4,166.6,333.2,333.2,,,,,,
Virgin Money,Comprehensive,50,Days,50,Days,60,64,267.49,534.98,534.98,231.28,462.56,462.56,218.15,436.3,436.3,188.75,377.5,377.5,168.56,337.12,337.12,,,,,,
Virgin Money,Comprehensive,51,Days,51,Days,60,64,270.52,541.04,541.04,234.22,468.44,468.44,220.21,440.42,440.42,190.85,381.7,381.7,170.52,341.04,341.04,,,,,,
Virgin Money,Comprehensive,52,Days,52,Days,60,64,273.55,547.1,547.1,236.18,472.36,472.36,222.26,444.52,444.52,192.94,385.88,385.88,172.48,344.96,344.96,,,,,,
Virgin Money,Comprehensive,53,Days,53,Days,60,64,276.58,553.16,553.16,238.14,476.28,476.28,224.32,448.64,448.64,195.04,390.08,390.08,174.44,348.88,348.88,,,,,,
Virgin Money,Comprehensive,54,Days,54,Days,60,64,278.59,557.18,557.18,241.08,482.16,482.16,228.44,456.88,456.88,197.14,394.28,394.28,176.4,352.8,352.8,,,,,,
Virgin Money,Comprehensive,55,Days,55,Days,60,64,281.62,563.24,563.24,244.02,488.04,488.04,229.47,458.94,458.94,198.19,396.38,396.38,177.38,354.76,354.76,,,,,,
Virgin Money,Comprehensive,56,Days,56,Days,60,64,284.65,569.3,569.3,245.98,491.96,491.96,232.55,465.1,465.1,201.33,402.66,402.66,180.32,360.64,360.64,,,,,,
Virgin Money,Comprehensive,57,Days,57,Days,60,64,288.69,577.38,577.38,248.92,497.84,497.84,234.61,469.22,469.22,204.48,408.96,408.96,182.28,364.56,364.56,,,,,,
Virgin Money,Comprehensive,58,Days,58,Days,60,64,291.72,583.44,583.44,252.84,505.68,505.68,237.7,475.4,475.4,205.53,411.06,411.06,184.24,368.48,368.48,,,,,,
Virgin Money,Comprehensive,59,Days,59,Days,60,64,292.73,585.46,585.46,253.82,507.64,507.64,238.73,477.46,477.46,206.57,413.14,413.14,185.22,370.44,370.44,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,60,64,296.76,593.52,593.52,255.78,511.56,511.56,242.84,485.68,485.68,209.72,419.44,419.44,188.16,376.32,376.32,,,,,,
Virgin Money,Comprehensive,63,Days,92,Days,60,64,386.6,773.2,773.2,333.2,666.4,666.4,314.87,629.74,629.74,272.64,545.28,545.28,244.02,488.04,488.04,,,,,,
Virgin Money,Comprehensive,93,Days,123,Days,60,64,457.26,914.52,914.52,394.94,789.88,789.88,372.5,745,745,322.97,645.94,645.94,288.12,576.24,576.24,,,,,,
Virgin Money,Comprehensive,124,Days,153,Days,60,64,531.95,1063.9,1063.9,459.62,919.24,919.24,434.24,868.48,868.48,376.45,752.9,752.9,336.14,672.28,672.28,,,,,,
Virgin Money,Comprehensive,154,Days,184,Days,60,64,598.57,1197.14,1197.14,517.44,1034.88,1034.88,488.78,977.56,977.56,422.59,845.18,845.18,378.28,756.56,756.56,,,,,,
Virgin Money,Comprehensive,185,Days,215,Days,60,64,689.42,1378.84,1378.84,594.86,1189.72,1189.72,562.86,1125.72,1125.72,487.6,975.2,975.2,436.1,872.2,872.2,,,,,,
Virgin Money,Comprehensive,216,Days,245,Days,60,64,762.1,1524.2,1524.2,657.58,1315.16,1315.16,620.49,1240.98,1240.98,537.93,1075.86,1075.86,481.18,962.36,962.36,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,60,64,833.76,1667.52,1667.52,720.3,1440.6,1440.6,680.17,1360.34,1360.34,589.31,1178.62,1178.62,527.24,1054.48,1054.48,,,,,,
