POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Comprehensive,277,Days,306,Days,25,49,766.13,1532.26,1532.26,661.50,1323.00,1323.00,624.60,1249.20,1249.20,541.08,1082.16,1082.16,484.12,968.24,968.24,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,25,49,830.74,1661.48,1661.48,718.34,1436.68,1436.68,678.11,1356.22,1356.22,587.22,1174.44,1174.44,525.28,1050.56,1050.56,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,25,49,875.15,1750.30,1750.30,756.56,1513.12,1513.12,714.13,1428.26,1428.26,618.67,1237.34,1237.34,551.74,1103.48,1103.48,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,50,59,66.95,133.90,133.90,58.00,116.00,116.00,55.65,111.30,111.30,47.08,94.16,94.16,42.00,84.00,84.00,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,50,59,67.98,135.96,135.96,59.00,118.00,118.00,56.70,113.40,113.40,48.15,96.30,96.30,43.00,86.00,86.00,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,50,59,70.04,140.08,140.08,60.00,120.00,120.00,57.75,115.50,115.50,49.22,98.44,98.44,44.00,88.00,88.00,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,50,59,86.52,173.04,173.04,75.00,150.00,150.00,70.35,140.70,140.70,60.99,121.98,121.98,55.00,110.00,110.00,,,,,,
Virgin Money,Comprehensive,7,Days,7,Days,50,59,87.55,175.10,175.10,76.00,152.00,152.00,71.40,142.80,142.80,62.06,124.12,124.12,56.00,112.00,112.00,,,,,,
Virgin Money,Comprehensive,8,Days,8,Days,50,59,88.58,177.16,177.16,77.00,154.00,154.00,72.45,144.90,144.90,63.13,126.26,126.26,57.00,114.00,114.00,,,,,,
Virgin Money,Comprehensive,9,Days,9,Days,50,59,89.61,179.22,179.22,78.00,156.00,156.00,74.55,149.10,149.10,64.20,128.40,128.40,57.00,114.00,114.00,,,,,,
Virgin Money,Comprehensive,10,Days,10,Days,50,59,92.70,185.40,185.40,80.00,160.00,160.00,75.60,151.20,151.20,65.27,130.54,130.54,58.00,116.00,116.00,,,,,,
Virgin Money,Comprehensive,11,Days,11,Days,50,59,95.79,191.58,191.58,83.00,166.00,166.00,77.70,155.40,155.40,67.41,134.82,134.82,60.00,120.00,120.00,,,,,,
Virgin Money,Comprehensive,12,Days,12,Days,50,59,98.88,197.76,197.76,85.00,170.00,170.00,80.85,161.70,161.70,69.55,139.10,139.10,62.00,124.00,124.00,,,,,,
Virgin Money,Comprehensive,13,Days,13,Days,50,59,99.91,199.82,199.82,86.00,172.00,172.00,80.85,161.70,161.70,70.62,141.24,141.24,63.00,126.00,126.00,,,,,,
Virgin Money,Comprehensive,14,Days,14,Days,50,59,101.97,203.94,203.94,87.00,174.00,174.00,82.95,165.90,165.90,71.69,143.38,143.38,64.00,128.00,128.00,,,,,,
Virgin Money,Comprehensive,15,Days,15,Days,50,59,105.06,210.12,210.12,92.00,184.00,184.00,86.10,172.20,172.20,75.97,151.94,151.94,67.00,134.00,134.00,,,,,,
Virgin Money,Comprehensive,16,Days,16,Days,50,59,108.15,216.30,216.30,94.00,188.00,188.00,89.25,178.50,178.50,77.04,154.08,154.08,70.00,140.00,140.00,,,,,,
Virgin Money,Comprehensive,17,Days,17,Days,50,59,116.39,232.78,232.78,100.00,200.00,200.00,94.50,189.00,189.00,82.39,164.78,164.78,73.00,146.00,146.00,,,,,,
Virgin Money,Comprehensive,18,Days,18,Days,50,59,119.48,238.96,238.96,102.00,204.00,204.00,97.65,195.30,195.30,84.53,169.06,169.06,75.00,150.00,150.00,,,,,,
Virgin Money,Comprehensive,19,Days,19,Days,50,59,123.60,247.20,247.20,107.00,214.00,214.00,101.85,203.70,203.70,87.74,175.48,175.48,78.00,156.00,156.00,,,,,,
Virgin Money,Comprehensive,20,Days,20,Days,50,59,124.63,249.26,249.26,107.00,214.00,214.00,101.85,203.70,203.70,88.81,177.62,177.62,79.00,158.00,158.00,,,,,,
Virgin Money,Comprehensive,21,Days,21,Days,50,59,127.72,255.44,255.44,111.00,222.00,222.00,105.00,210.00,210.00,90.95,181.90,181.90,81.00,162.00,162.00,,,,,,
Virgin Money,Comprehensive,22,Days,22,Days,50,59,133.90,267.80,267.80,116.00,232.00,232.00,108.15,216.30,216.30,93.09,186.18,186.18,84.00,168.00,168.00,,,,,,
Virgin Money,Comprehensive,23,Days,23,Days,50,59,136.99,273.98,273.98,118.00,236.00,236.00,111.30,222.60,222.60,97.37,194.74,194.74,86.00,172.00,172.00,,,,,,
Virgin Money,Comprehensive,24,Days,24,Days,50,59,140.08,280.16,280.16,121.00,242.00,242.00,114.45,228.90,228.90,99.51,199.02,199.02,89.00,178.00,178.00,,,,,,
Virgin Money,Comprehensive,25,Days,25,Days,50,59,147.29,294.58,294.58,127.00,254.00,254.00,120.75,241.50,241.50,104.86,209.72,209.72,93.00,186.00,186.00,,,,,,
Virgin Money,Comprehensive,26,Days,26,Days,50,59,155.53,311.06,311.06,134.00,268.00,268.00,126.00,252.00,252.00,109.14,218.28,218.28,98.00,196.00,196.00,,,,,,
Virgin Money,Comprehensive,27,Days,27,Days,50,59,159.65,319.30,319.30,138.00,276.00,276.00,130.20,260.40,260.40,112.35,224.70,224.70,101.00,202.00,202.00,,,,,,
Virgin Money,Comprehensive,28,Days,28,Days,50,59,165.83,331.66,331.66,143.00,286.00,286.00,135.45,270.90,270.90,117.70,235.40,235.40,104.00,208.00,208.00,,,,,,
Virgin Money,Comprehensive,29,Days,29,Days,50,59,167.89,335.78,335.78,146.00,292.00,292.00,138.60,277.20,277.20,119.84,239.68,239.68,106.00,212.00,212.00,,,,,,
Virgin Money,Comprehensive,30,Days,30,Days,50,59,168.92,337.84,337.84,147.00,294.00,294.00,138.60,277.20,277.20,119.84,239.68,239.68,107.00,214.00,214.00,,,,,,
Virgin Money,Comprehensive,31,Days,31,Days,50,59,169.95,339.90,339.90,148.00,296.00,296.00,139.65,279.30,279.30,120.91,241.82,241.82,108.00,216.00,216.00,,,,,,
Virgin Money,Comprehensive,32,Days,32,Days,50,59,170.98,341.96,341.96,149.00,298.00,298.00,139.65,279.30,279.30,121.98,243.96,243.96,109.00,218.00,218.00,,,,,,
Virgin Money,Comprehensive,33,Days,33,Days,50,59,179.22,358.44,358.44,155.00,310.00,310.00,145.95,291.90,291.90,126.26,252.52,252.52,113.00,226.00,226.00,,,,,,
Virgin Money,Comprehensive,34,Days,34,Days,50,59,181.28,362.56,362.56,156.00,312.00,312.00,147.00,294.00,294.00,127.33,254.66,254.66,115.00,230.00,230.00,,,,,,
Virgin Money,Comprehensive,35,Days,35,Days,50,59,185.40,370.80,370.80,160.00,320.00,320.00,151.20,302.40,302.40,130.54,261.08,261.08,117.00,234.00,234.00,,,,,,
Virgin Money,Comprehensive,36,Days,36,Days,50,59,188.49,376.98,376.98,164.00,328.00,328.00,154.35,308.70,308.70,132.68,265.36,265.36,119.00,238.00,238.00,,,,,,
Virgin Money,Comprehensive,37,Days,37,Days,50,59,190.55,381.10,381.10,165.00,330.00,330.00,156.45,312.90,312.90,134.82,269.64,269.64,120.00,240.00,240.00,,,,,,
Virgin Money,Comprehensive,38,Days,38,Days,50,59,195.70,391.40,391.40,169.00,338.00,338.00,159.60,319.20,319.20,139.10,278.20,278.20,123.00,246.00,246.00,,,,,,
Virgin Money,Comprehensive,39,Days,39,Days,50,59,198.79,397.58,397.58,172.00,344.00,344.00,161.70,323.40,323.40,141.24,282.48,282.48,125.00,250.00,250.00,,,,,,
Virgin Money,Comprehensive,40,Days,40,Days,50,59,201.88,403.76,403.76,175.00,350.00,350.00,164.85,329.70,329.70,142.31,284.62,284.62,127.00,254.00,254.00,,,,,,
Virgin Money,Comprehensive,41,Days,41,Days,50,59,212.18,424.36,424.36,183.00,366.00,366.00,173.25,346.50,346.50,149.80,299.60,299.60,134.00,268.00,268.00,,,,,,
Virgin Money,Comprehensive,42,Days,42,Days,50,59,218.36,436.72,436.72,189.00,378.00,378.00,178.50,357.00,357.00,154.08,308.16,308.16,138.00,276.00,276.00,,,,,,
Virgin Money,Comprehensive,43,Days,43,Days,50,59,226.60,453.20,453.20,196.00,392.00,392.00,184.80,369.60,369.60,160.50,321.00,321.00,143.00,286.00,286.00,,,,,,
Virgin Money,Comprehensive,44,Days,44,Days,50,59,229.69,459.38,459.38,198.00,396.00,396.00,187.95,375.90,375.90,162.64,325.28,325.28,145.00,290.00,290.00,,,,,,
Virgin Money,Comprehensive,45,Days,45,Days,50,59,234.84,469.68,469.68,203.00,406.00,406.00,191.10,382.20,382.20,165.85,331.70,331.70,149.00,298.00,298.00,,,,,,
Virgin Money,Comprehensive,46,Days,46,Days,50,59,237.93,475.86,475.86,205.00,410.00,410.00,193.20,386.40,386.40,167.99,335.98,335.98,150.00,300.00,300.00,,,,,,
Virgin Money,Comprehensive,47,Days,47,Days,50,59,241.02,482.04,482.04,209.00,418.00,418.00,197.40,394.80,394.80,170.13,340.26,340.26,152.00,304.00,304.00,,,,,,
Virgin Money,Comprehensive,48,Days,48,Days,50,59,243.08,486.16,486.16,211.00,422.00,422.00,198.45,396.90,396.90,172.27,344.54,344.54,153.00,306.00,306.00,,,,,,
Virgin Money,Comprehensive,49,Days,49,Days,50,59,246.17,492.34,492.34,212.00,424.00,424.00,201.60,403.20,403.20,174.41,348.82,348.82,155.00,310.00,310.00,,,,,,
Virgin Money,Comprehensive,50,Days,50,Days,50,59,249.26,498.52,498.52,215.00,430.00,430.00,203.70,407.40,407.40,176.55,353.10,353.10,157.00,314.00,314.00,,,,,,
Virgin Money,Comprehensive,51,Days,51,Days,50,59,251.32,502.64,502.64,218.00,436.00,436.00,205.80,411.60,411.60,177.62,355.24,355.24,159.00,318.00,318.00,,,,,,
Virgin Money,Comprehensive,52,Days,52,Days,50,59,254.41,508.82,508.82,220.00,440.00,440.00,206.85,413.70,413.70,179.76,359.52,359.52,161.00,322.00,322.00,,,,,,
Virgin Money,Comprehensive,53,Days,53,Days,50,59,257.50,515.00,515.00,222.00,444.00,444.00,208.95,417.90,417.90,181.90,363.80,363.80,162.00,324.00,324.00,,,,,,
Virgin Money,Comprehensive,54,Days,54,Days,50,59,260.59,521.18,521.18,225.00,450.00,450.00,212.10,424.20,424.20,184.04,368.08,368.08,164.00,328.00,328.00,,,,,,
Virgin Money,Comprehensive,55,Days,55,Days,50,59,262.65,525.30,525.30,227.00,454.00,454.00,213.15,426.30,426.30,185.11,370.22,370.22,165.00,330.00,330.00,,,,,,
Virgin Money,Comprehensive,56,Days,56,Days,50,59,265.74,531.48,531.48,229.00,458.00,458.00,216.30,432.60,432.60,187.25,374.50,374.50,168.00,336.00,336.00,,,,,,
Virgin Money,Comprehensive,57,Days,57,Days,50,59,267.80,535.60,535.60,232.00,464.00,464.00,219.45,438.90,438.90,190.46,380.92,380.92,170.00,340.00,340.00,,,,,,
Virgin Money,Comprehensive,58,Days,58,Days,50,59,270.89,541.78,541.78,235.00,470.00,470.00,222.60,445.20,445.20,192.60,385.20,385.20,172.00,344.00,344.00,,,,,,
Virgin Money,Comprehensive,59,Days,59,Days,50,59,272.95,545.90,545.90,236.00,472.00,472.00,222.60,445.20,445.20,192.60,385.20,385.20,173.00,346.00,346.00,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,50,59,277.07,554.14,554.14,239.00,478.00,478.00,225.75,451.50,451.50,194.74,389.48,389.48,175.00,350.00,350.00,,,,,,
Virgin Money,Comprehensive,63,Days,92,Days,50,59,360.50,721.00,721.00,311.00,622.00,622.00,292.95,585.90,585.90,254.66,509.32,509.32,227.00,454.00,454.00,,,,,,
Virgin Money,Comprehensive,93,Days,123,Days,50,59,426.42,852.84,852.84,368.00,736.00,736.00,347.55,695.10,695.10,300.67,601.34,601.34,269.00,538.00,538.00,,,,,,
Virgin Money,Comprehensive,124,Days,153,Days,50,59,495.43,990.86,990.86,429.00,858.00,858.00,404.25,808.50,808.50,350.96,701.92,701.92,313.00,626.00,626.00,,,,,,
Virgin Money,Comprehensive,154,Days,184,Days,50,59,557.23,1114.46,1114.46,482.00,964.00,964.00,454.65,909.30,909.30,393.76,787.52,787.52,353.00,706.00,706.00,,,,,,
Virgin Money,Comprehensive,185,Days,215,Days,50,59,642.72,1285.44,1285.44,555.00,1110.00,1110.00,523.95,1047.90,1047.90,454.75,909.50,909.50,406.00,812.00,812.00,,,,,,
Virgin Money,Comprehensive,216,Days,245,Days,50,59,709.67,1419.34,1419.34,613.00,1226.00,1226.00,578.55,1157.10,1157.10,501.83,1003.66,1003.66,448.00,896.00,896.00,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,50,59,776.62,1553.24,1553.24,671.00,1342.00,1342.00,633.15,1266.30,1266.30,548.91,1097.82,1097.82,491.00,982.00,982.00,,,,,,
Virgin Money,Comprehensive,277,Days,306,Days,50,59,840.48,1680.96,1680.96,727.00,1454.00,1454.00,685.65,1371.30,1371.30,593.85,1187.70,1187.70,531.00,1062.00,1062.00,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,50,59,912.58,1825.16,1825.16,789.00,1578.00,1578.00,744.45,1488.90,1488.90,645.21,1290.42,1290.42,576.00,1152.00,1152.00,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,50,59,959.96,1919.92,1919.92,830.00,1660.00,1660.00,783.30,1566.60,1566.60,679.45,1358.90,1358.90,606.00,1212.00,1212.00,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,60,64,73.13,146.26,146.26,64.00,128.00,128.00,59.85,119.70,119.70,52.43,104.86,104.86,46.00,92.00,92.00,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,60,64,74.16,148.32,148.32,65.00,130.00,130.00,60.90,121.80,121.80,53.50,107.00,107.00,48.00,96.00,96.00,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,60,64,76.22,152.44,152.44,66.00,132.00,132.00,61.95,123.90,123.90,54.57,109.14,109.14,49.00,98.00,98.00,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,60,64,94.76,189.52,189.52,82.00,164.00,164.00,76.65,153.30,153.30,67.41,134.82,134.82,59.00,118.00,118.00,,,,,,
Virgin Money,Comprehensive,7,Days,7,Days,60,64,94.76,189.52,189.52,84.00,168.00,168.00,79.80,159.60,159.60,68.48,136.96,136.96,61.00,122.00,122.00,,,,,,
Virgin Money,Comprehensive,8,Days,8,Days,60,64,95.79,191.58,191.58,84.00,168.00,168.00,79.80,159.60,159.60,69.55,139.10,139.10,62.00,124.00,124.00,,,,,,
Virgin Money,Comprehensive,9,Days,9,Days,60,64,98.88,197.76,197.76,86.00,172.00,172.00,80.85,161.70,161.70,70.62,141.24,141.24,63.00,126.00,126.00,,,,,,
Virgin Money,Comprehensive,10,Days,10,Days,60,64,101.97,203.94,203.94,87.00,174.00,174.00,82.95,165.90,165.90,71.69,143.38,143.38,64.00,128.00,128.00,,,,,,
Virgin Money,Comprehensive,11,Days,11,Days,60,64,105.06,210.12,210.12,91.00,182.00,182.00,85.05,170.10,170.10,74.90,149.80,149.80,66.00,132.00,132.00,,,,,,
Virgin Money,Comprehensive,12,Days,12,Days,60,64,108.15,216.30,216.30,93.00,186.00,186.00,89.25,178.50,178.50,75.97,151.94,151.94,68.00,136.00,136.00,,,,,,
Virgin Money,Comprehensive,13,Days,13,Days,60,64,109.18,218.36,218.36,94.00,188.00,188.00,89.25,178.50,178.50,77.04,154.08,154.08,70.00,140.00,140.00,,,,,,
Virgin Money,Comprehensive,14,Days,14,Days,60,64,111.24,222.48,222.48,96.00,192.00,192.00,90.30,180.60,180.60,78.11,156.22,156.22,71.00,142.00,142.00,,,,,,
Virgin Money,Comprehensive,15,Days,15,Days,60,64,116.39,232.78,232.78,101.00,202.00,202.00,93.45,186.90,186.90,82.39,164.78,164.78,73.00,146.00,146.00,,,,,,
Virgin Money,Comprehensive,16,Days,16,Days,60,64,119.48,238.96,238.96,102.00,204.00,204.00,97.65,195.30,195.30,84.53,169.06,169.06,76.00,152.00,152.00,,,,,,
Virgin Money,Comprehensive,17,Days,17,Days,60,64,126.69,253.38,253.38,109.00,218.00,218.00,103.95,207.90,207.90,90.95,181.90,181.90,80.00,160.00,160.00,,,,,,
Virgin Money,Comprehensive,18,Days,18,Days,60,64,130.81,261.62,261.62,113.00,226.00,226.00,107.10,214.20,214.20,92.02,184.04,184.04,82.00,164.00,164.00,,,,,,
Virgin Money,Comprehensive,19,Days,19,Days,60,64,135.96,271.92,271.92,118.00,236.00,236.00,111.30,222.60,222.60,95.23,190.46,190.46,86.00,172.00,172.00,,,,,,
Virgin Money,Comprehensive,20,Days,20,Days,60,64,136.99,273.98,273.98,118.00,236.00,236.00,111.30,222.60,222.60,97.37,194.74,194.74,86.00,172.00,172.00,,,,,,
Virgin Money,Comprehensive,21,Days,21,Days,60,64,140.08,280.16,280.16,121.00,242.00,242.00,114.45,228.90,228.90,99.51,199.02,199.02,88.00,176.00,176.00,,,,,,
Virgin Money,Comprehensive,22,Days,22,Days,60,64,146.26,292.52,292.52,127.00,254.00,254.00,119.70,239.40,239.40,102.72,205.44,205.44,92.00,184.00,184.00,,,,,,
Virgin Money,Comprehensive,23,Days,23,Days,60,64,150.38,300.76,300.76,130.00,260.00,260.00,122.85,245.70,245.70,107.00,214.00,214.00,95.00,190.00,190.00,,,,,,
Virgin Money,Comprehensive,24,Days,24,Days,60,64,153.47,306.94,306.94,133.00,266.00,266.00,124.95,249.90,249.90,109.14,218.28,218.28,98.00,196.00,196.00,,,,,,
Virgin Money,Comprehensive,25,Days,25,Days,60,64,161.71,323.42,323.42,139.00,278.00,278.00,131.25,262.50,262.50,114.49,228.98,228.98,102.00,204.00,204.00,,,,,,
Virgin Money,Comprehensive,26,Days,26,Days,60,64,169.95,339.90,339.90,147.00,294.00,294.00,138.60,277.20,277.20,120.91,241.82,241.82,107.00,214.00,214.00,,,,,,
Virgin Money,Comprehensive,27,Days,27,Days,60,64,175.10,350.20,350.20,151.00,302.00,302.00,142.80,285.60,285.60,124.12,248.24,248.24,110.00,220.00,220.00,,,,,,
Virgin Money,Comprehensive,28,Days,28,Days,60,64,181.28,362.56,362.56,157.00,314.00,314.00,148.05,296.10,296.10,128.40,256.80,256.80,115.00,230.00,230.00,,,,,,
Virgin Money,Comprehensive,29,Days,29,Days,60,64,185.40,370.80,370.80,160.00,320.00,320.00,151.20,302.40,302.40,130.54,261.08,261.08,117.00,234.00,234.00,,,,,,
Virgin Money,Comprehensive,30,Days,30,Days,60,64,186.43,372.86,372.86,162.00,324.00,324.00,152.25,304.50,304.50,131.61,263.22,263.22,118.00,236.00,236.00,,,,,,
Virgin Money,Comprehensive,31,Days,31,Days,60,64,187.46,374.92,374.92,163.00,326.00,326.00,153.30,306.60,306.60,132.68,265.36,265.36,119.00,238.00,238.00,,,,,,
Virgin Money,Comprehensive,32,Days,32,Days,60,64,187.46,374.92,374.92,163.00,326.00,326.00,153.30,306.60,306.60,132.68,265.36,265.36,119.00,238.00,238.00,,,,,,
Virgin Money,Comprehensive,33,Days,33,Days,60,64,195.70,391.40,391.40,170.00,340.00,340.00,159.60,319.20,319.20,139.10,278.20,278.20,123.00,246.00,246.00,,,,,,
Virgin Money,Comprehensive,34,Days,34,Days,60,64,198.79,397.58,397.58,171.00,342.00,342.00,160.65,321.30,321.30,140.17,280.34,280.34,125.00,250.00,250.00,,,,,,
Virgin Money,Comprehensive,35,Days,35,Days,60,64,201.88,403.76,403.76,175.00,350.00,350.00,165.90,331.80,331.80,143.38,286.76,286.76,128.00,256.00,256.00,,,,,,
Virgin Money,Comprehensive,36,Days,36,Days,60,64,207.03,414.06,414.06,180.00,360.00,360.00,169.05,338.10,338.10,145.52,291.04,291.04,131.00,262.00,262.00,,,,,,
Virgin Money,Comprehensive,37,Days,37,Days,60,64,209.09,418.18,418.18,180.00,360.00,360.00,171.15,342.30,342.30,147.66,295.32,295.32,132.00,264.00,264.00,,,,,,
Virgin Money,Comprehensive,38,Days,38,Days,60,64,214.24,428.48,428.48,185.00,370.00,370.00,174.30,348.60,348.60,151.94,303.88,303.88,135.00,270.00,270.00,,,,,,
Virgin Money,Comprehensive,39,Days,39,Days,60,64,217.33,434.66,434.66,188.00,376.00,376.00,176.40,352.80,352.80,154.08,308.16,308.16,137.00,274.00,274.00,,,,,,
Virgin Money,Comprehensive,40,Days,40,Days,60,64,221.45,442.90,442.90,192.00,384.00,384.00,180.60,361.20,361.20,156.22,312.44,312.44,139.00,278.00,278.00,,,,,,
Virgin Money,Comprehensive,41,Days,41,Days,60,64,232.78,465.56,465.56,201.00,402.00,402.00,189.00,378.00,378.00,163.71,327.42,327.42,147.00,294.00,294.00,,,,,,
Virgin Money,Comprehensive,42,Days,42,Days,60,64,238.96,477.92,477.92,207.00,414.00,414.00,195.30,390.60,390.60,169.06,338.12,338.12,151.00,302.00,302.00,,,,,,
Virgin Money,Comprehensive,43,Days,43,Days,60,64,248.23,496.46,496.46,214.00,428.00,428.00,202.65,405.30,405.30,176.55,353.10,353.10,157.00,314.00,314.00,,,,,,
Virgin Money,Comprehensive,44,Days,44,Days,60,64,251.32,502.64,502.64,217.00,434.00,434.00,205.80,411.60,411.60,177.62,355.24,355.24,159.00,318.00,318.00,,,,,,
Virgin Money,Comprehensive,45,Days,45,Days,60,64,257.50,515.00,515.00,223.00,446.00,446.00,210.00,420.00,420.00,181.90,363.80,363.80,163.00,326.00,326.00,,,,,,
Virgin Money,Comprehensive,46,Days,46,Days,60,64,260.59,521.18,521.18,225.00,450.00,450.00,212.10,424.20,424.20,184.04,368.08,368.08,165.00,330.00,330.00,,,,,,
Virgin Money,Comprehensive,47,Days,47,Days,60,64,264.71,529.42,529.42,228.00,456.00,456.00,216.30,432.60,432.60,186.18,372.36,372.36,166.00,332.00,332.00,,,,,,
Virgin Money,Comprehensive,48,Days,48,Days,60,64,266.77,533.54,533.54,230.00,460.00,460.00,217.35,434.70,434.70,188.32,376.64,376.64,167.00,334.00,334.00,,,,,,
Virgin Money,Comprehensive,49,Days,49,Days,60,64,268.83,537.66,537.66,232.00,464.00,464.00,220.50,441.00,441.00,191.53,383.06,383.06,170.00,340.00,340.00,,,,,,
Virgin Money,Comprehensive,50,Days,50,Days,60,64,272.95,545.90,545.90,236.00,472.00,472.00,222.60,445.20,445.20,192.60,385.20,385.20,172.00,344.00,344.00,,,,,,
Virgin Money,Comprehensive,51,Days,51,Days,60,64,276.04,552.08,552.08,239.00,478.00,478.00,224.70,449.40,449.40,194.74,389.48,389.48,174.00,348.00,348.00,,,,,,
Virgin Money,Comprehensive,52,Days,52,Days,60,64,279.13,558.26,558.26,241.00,482.00,482.00,226.80,453.60,453.60,196.88,393.76,393.76,176.00,352.00,352.00,,,,,,
Virgin Money,Comprehensive,53,Days,53,Days,60,64,282.22,564.44,564.44,243.00,486.00,486.00,228.90,457.80,457.80,199.02,398.04,398.04,178.00,356.00,356.00,,,,,,
Virgin Money,Comprehensive,54,Days,54,Days,60,64,284.28,568.56,568.56,246.00,492.00,492.00,233.10,466.20,466.20,201.16,402.32,402.32,180.00,360.00,360.00,,,,,,
Virgin Money,Comprehensive,55,Days,55,Days,60,64,287.37,574.74,574.74,249.00,498.00,498.00,234.15,468.30,468.30,202.23,404.46,404.46,181.00,362.00,362.00,,,,,,
Virgin Money,Comprehensive,56,Days,56,Days,60,64,290.46,580.92,580.92,251.00,502.00,502.00,237.30,474.60,474.60,205.44,410.88,410.88,184.00,368.00,368.00,,,,,,
Virgin Money,Comprehensive,57,Days,57,Days,60,64,294.58,589.16,589.16,254.00,508.00,508.00,239.40,478.80,478.80,208.65,417.30,417.30,186.00,372.00,372.00,,,,,,
Virgin Money,Comprehensive,58,Days,58,Days,60,64,297.67,595.34,595.34,258.00,516.00,516.00,242.55,485.10,485.10,209.72,419.44,419.44,188.00,376.00,376.00,,,,,,
Virgin Money,Comprehensive,59,Days,59,Days,60,64,298.70,597.40,597.40,259.00,518.00,518.00,243.60,487.20,487.20,210.79,421.58,421.58,189.00,378.00,378.00,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,60,64,302.82,605.64,605.64,261.00,522.00,522.00,247.80,495.60,495.60,214.00,428.00,428.00,192.00,384.00,384.00,,,,,,
Virgin Money,Comprehensive,63,Days,92,Days,60,64,394.49,788.98,788.98,340.00,680.00,680.00,321.30,642.60,642.60,278.20,556.40,556.40,249.00,498.00,498.00,,,,,,
Virgin Money,Comprehensive,93,Days,123,Days,60,64,466.59,933.18,933.18,403.00,806.00,806.00,380.10,760.20,760.20,329.56,659.12,659.12,294.00,588.00,588.00,,,,,,
Virgin Money,Comprehensive,124,Days,153,Days,60,64,542.81,1085.62,1085.62,469.00,938.00,938.00,443.10,886.20,886.20,384.13,768.26,768.26,343.00,686.00,686.00,,,,,,
Virgin Money,Comprehensive,154,Days,184,Days,60,64,610.79,1221.58,1221.58,528.00,1056.00,1056.00,498.75,997.50,997.50,431.21,862.42,862.42,386.00,772.00,772.00,,,,,,
Virgin Money,Comprehensive,185,Days,215,Days,60,64,703.49,1406.98,1406.98,607.00,1214.00,1214.00,574.35,1148.70,1148.70,497.55,995.10,995.10,445.00,890.00,890.00,,,,,,
Virgin Money,Comprehensive,216,Days,245,Days,60,64,777.65,1555.30,1555.30,671.00,1342.00,1342.00,633.15,1266.30,1266.30,548.91,1097.82,1097.82,491.00,982.00,982.00,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,60,64,850.78,1701.56,1701.56,735.00,1470.00,1470.00,694.05,1388.10,1388.10,601.34,1202.68,1202.68,538.00,1076.00,1076.00,,,,,,
Virgin Money,Comprehensive,277,Days,306,Days,60,64,920.82,1841.64,1841.64,795.00,1590.00,1590.00,750.75,1501.50,1501.50,649.49,1298.98,1298.98,582.00,1164.00,1164.00,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,60,64,1000.13,2000.26,2000.26,864.00,1728.00,1728.00,814.80,1629.60,1629.60,707.27,1414.54,1414.54,632.00,1264.00,1264.00,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,60,64,1052.66,2105.32,2105.32,909.00,1818.00,1818.00,857.85,1715.70,1715.70,743.65,1487.30,1487.30,664.00,1328.00,1328.00,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,65,69,87.02,174.04,174.04,76.16,152.32,152.32,71.22,142.44,142.44,62.39,124.78,124.78,54.74,109.48,109.48,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,65,69,88.25,176.50,176.50,77.35,154.70,154.70,72.47,144.94,144.94,63.67,127.34,127.34,57.12,114.24,114.24,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,65,69,90.70,181.40,181.40,78.54,157.08,157.08,73.72,147.44,147.44,64.94,129.88,129.88,58.31,116.62,116.62,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,65,69,112.76,225.52,225.52,97.58,195.16,195.16,91.21,182.42,182.42,80.22,160.44,160.44,70.21,140.42,140.42,,,,,,
